"","X","videoId","views","comments","likes","dislikes","dateUploaded","thumbnailURL","videoTitle","channelId","channelName","subscribers","numViews","channelURL","videoURl","categories","numVideos","id"
"2056",2154,"D0gvOJEnFh4",1633212,8239,109861,1631,"2018-02-08T23:35:49.000Z","https://i.ytimg.com/vi/D0gvOJEnFh4/maxresdefault.jpg","Soca x Bhangra Fusion Dance Choreo (ft. Machel Montano)","IISuperwomanII","IISuperwomanII",13621237,"2559378723","www.youtube.com/user/IISuperwomanII","https://www.youtube.com/watch?v=D0gvOJEnFh4","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",699,"B"
"2218",2316,"cS564ltIiVw",3638414,3049,103454,1034,"2018-02-08T00:56:17.000Z","https://i.ytimg.com/vi/cS564ltIiVw/maxresdefault.jpg","Gmod Death Run Funny Moments - Panda's Hot Valentines Date! (Garry's Mod)","VanossGaming","VanossGaming",22863515,"9219672022","www.youtube.com/user/VanossGaming","https://www.youtube.com/watch?v=cS564ltIiVw","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",798,"B"
"28",28,"c3hAn26dN3s",5206146,56936,375611,1763,"2018-02-09T02:30:09.000Z","https://i.ytimg.com/vi/c3hAn26dN3s/maxresdefault.jpg","OUR PARENTS REACTION TO OUR PREGNANCY NEWS!!!","UCWwWOFsW68TqXE-HZLC3WIA","The ACE Family",7529878,"1098157913","www.youtube.com/channel/UCWwWOFsW68TqXE-HZLC3WIA","https://www.youtube.com/watch?v=c3hAn26dN3s","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",305,"B"
"543",547,"9DHKuhpjJiE",26805,44,926,14,"2018-02-09T22:11:53.000Z","https://i.ytimg.com/vi/9DHKuhpjJiE/maxresdefault.jpg","Turned On (Fortnite Highlights #13)","shaun0728","Hutch",917919,"153460778","www.youtube.com/user/shaun0728","https://www.youtube.com/watch?v=9DHKuhpjJiE","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",1472,"B"
"758",768,"nmTCmqbYQkg",3566273,86613,120299,214403,"2018-02-09T01:53:39.000Z","https://i.ytimg.com/vi/nmTCmqbYQkg/maxresdefault.jpg","MY RESPONSE TO KSI..","JakePaulProductions","Jake Paul",14897787,NA,"www.youtube.com/user/JakePaulProductions","https://www.youtube.com/watch?v=nmTCmqbYQkg","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",627,"B"
"769",779,"h5LZ14RgSY8",3472817,9749,145717,2239,"2018-02-09T18:24:39.000Z","https://i.ytimg.com/vi/h5LZ14RgSY8/maxresdefault.jpg","BOX OF CRAYONS EYESHADOW PALETTE... Is It Jeffree Star Approved??","jeffreestar","jeffreestar",6959756,"824367253","www.youtube.com/user/jeffreestar","https://www.youtube.com/watch?v=h5LZ14RgSY8","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",268,"B"
"1659",1672,"oM-mcUcXfAI",1316668,8534,64968,1115,"2018-02-09T20:06:37.000Z","https://i.ytimg.com/vi/oM-mcUcXfAI/maxresdefault.jpg","$100 000 DOLLAR GIVEAWAY!!","RomanAtwoodVlogs","RomanAtwoodVlogs",14492324,"4642050886","www.youtube.com/user/RomanAtwoodVlogs","https://www.youtube.com/watch?v=oM-mcUcXfAI","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",1511,"B"
"81",82,"xyIIKSMrtR8",4438333,100218,455188,1864,"2018-02-10T20:15:12.000Z","https://i.ytimg.com/vi/xyIIKSMrtR8/maxresdefault.jpg","HUGE FAMILY SURPRISE...SOMETHING WE'VE BEEN WAITING FOR!!!","UCWwWOFsW68TqXE-HZLC3WIA","The ACE Family",7529878,"1098157913","www.youtube.com/channel/UCWwWOFsW68TqXE-HZLC3WIA","https://www.youtube.com/watch?v=xyIIKSMrtR8","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",305,"B"
"323",326,"3DudRhdx_vI",4084781,8643,272135,1165,"2018-02-10T02:23:48.000Z","https://i.ytimg.com/vi/3DudRhdx_vI/maxresdefault.jpg","WE GOT KICKED OUT OF OUR APARTMENT!! (NEW PLACE)","UCmh5gdwCx6lN7gEC20leNVA","David Dobrik",6621959,"2155011839","www.youtube.com/channel/UCmh5gdwCx6lN7gEC20leNVA","https://www.youtube.com/watch?v=3DudRhdx_vI","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",428,"B"
"695",705,"9tRehmiZLsM",2441120,10774,87007,20783,"2018-02-10T22:41:28.000Z","https://i.ytimg.com/vi/9tRehmiZLsM/maxresdefault.jpg","EXTREME BLINDFOLDED DRIVING CHALLENGE!!","JakePaulProductions","Jake Paul",14897787,NA,"www.youtube.com/user/JakePaulProductions","https://www.youtube.com/watch?v=9tRehmiZLsM","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",627,"B"
"703",713,"fIpuEMIHOj0",4972804,67981,145344,199942,"2018-02-10T01:03:34.000Z","https://i.ytimg.com/vi/fIpuEMIHOj0/maxresdefault.jpg","KSI CALLED ME.","JakePaulProductions","Jake Paul",14897787,NA,"www.youtube.com/user/JakePaulProductions","https://www.youtube.com/watch?v=fIpuEMIHOj0","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",627,"B"
"1349",1361,"TJSfIEzA-SY",6788561,46569,363357,56286,"2018-02-10T22:20:33.000Z","https://i.ytimg.com/vi/TJSfIEzA-SY/maxresdefault.jpg","THE NEW MAVERICK GYM!! (muscles)","UCG8rbF3g2AMX70yOd8vqIZg","Logan Paul Vlogs",17273672,NA,"www.youtube.com/channel/UCG8rbF3g2AMX70yOd8vqIZg","https://www.youtube.com/watch?v=TJSfIEzA-SY","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",542,"B"
"1433",1446,"i9TPm-YSfGE",1875974,4986,69724,1569,"2018-02-10T22:00:01.000Z","https://i.ytimg.com/vi/i9TPm-YSfGE/maxresdefault.jpg","ORIGINAL VS RIPPED OFF MAKEUP DUPES! WTFF","MannyMua733","Manny Mua",4789318,"342142325","www.youtube.com/user/MannyMua733","https://www.youtube.com/watch?v=i9TPm-YSfGE","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",319,"B"
"1665",1678,"eQu61gX0x00",1384019,6981,55483,892,"2018-02-10T19:58:32.000Z","https://i.ytimg.com/vi/eQu61gX0x00/maxresdefault.jpg","HOMEMADE BULL RIDING!!","RomanAtwoodVlogs","RomanAtwoodVlogs",14492324,"4642050886","www.youtube.com/user/RomanAtwoodVlogs","https://www.youtube.com/watch?v=eQu61gX0x00","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",1511,"B"
"2240",2338,"DMJkRZHjpTA",4341313,2567,108217,1088,"2018-02-10T03:44:00.000Z","https://i.ytimg.com/vi/DMJkRZHjpTA/maxresdefault.jpg","Gmod Prop Hunt Funny Moments - Date Night and Panda Malfunction (Garry's Mod)","VanossGaming","VanossGaming",22863515,"9219672022","www.youtube.com/user/VanossGaming","https://www.youtube.com/watch?v=DMJkRZHjpTA","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",798,"B"
"571",575,"2UEhRzBd32o",31161,87,1081,13,"2018-02-11T23:24:33.000Z","https://i.ytimg.com/vi/2UEhRzBd32o/maxresdefault.jpg","I've Never Backpacked So Hard In My Life (Fortnite Battle Royale)","shaun0728","Hutch",917919,"153460778","www.youtube.com/user/shaun0728","https://www.youtube.com/watch?v=2UEhRzBd32o","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",1472,"B"
"765",775,"qhg4luq_kGM",4950352,25258,111414,92500,"2018-02-11T22:54:50.000Z","https://i.ytimg.com/vi/qhg4luq_kGM/maxresdefault.jpg","MY FIRST TRAINING SESSION FOR THE KSI FIGHT!!","JakePaulProductions","Jake Paul",14897787,NA,"www.youtube.com/user/JakePaulProductions","https://www.youtube.com/watch?v=qhg4luq_kGM","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",627,"B"
"813",823,"_7QuvSK-A5E",1853286,6773,80196,1769,"2018-02-11T18:09:35.000Z","https://i.ytimg.com/vi/_7QuvSK-A5E/maxresdefault.jpg","BADGAL BANG! MASCARA VS. ROLLERLASH MASCARA","jeffreestar","jeffreestar",6959756,"824367253","www.youtube.com/user/jeffreestar","https://www.youtube.com/watch?v=_7QuvSK-A5E","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",268,"B"
"1167",1179,"ZV6T71Cruoo",1314735,10457,69414,743,"2018-02-11T17:00:04.000Z","https://i.ytimg.com/vi/ZV6T71Cruoo/maxresdefault.jpg","DIY HOUSE & ROOM DECOR 2018","LaurDIY","LaurDIY",7606449,"827651185","www.youtube.com/user/LaurDIY","https://www.youtube.com/watch?v=ZV6T71Cruoo","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",512,"B"
"1552",1565,"8NV-0e25Ues",562,0,45,0,"2018-02-11T04:00:01.000Z","https://i.ytimg.com/vi/8NV-0e25Ues/maxresdefault.jpg","Creamy Vegan Potato and Leek Soup","mercyforanimals","mercyforanimals",85454,"40560144","www.youtube.com/user/mercyforanimals","https://www.youtube.com/watch?v=8NV-0e25Ues","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",554,"B"
"651",659,"9G4iSJBf6QQ",3561635,18782,187459,13971,"2018-02-12T01:08:45.000Z","https://i.ytimg.com/vi/9G4iSJBf6QQ/maxresdefault.jpg","CLOSET TOUR | Jaclyn Hill","Jaclynhill1","Jaclyn Hill",5077383,"416572971","www.youtube.com/user/Jaclynhill1","https://www.youtube.com/watch?v=9G4iSJBf6QQ","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",310,"B"
"1367",1379,"uRPY0fKFPrQ",7998881,71552,304668,111797,"2018-02-12T22:49:43.000Z","https://i.ytimg.com/vi/uRPY0fKFPrQ/maxresdefault.jpg","MY RESPONSE TO KSI...","UCG8rbF3g2AMX70yOd8vqIZg","Logan Paul Vlogs",17273672,NA,"www.youtube.com/channel/UCG8rbF3g2AMX70yOd8vqIZg","https://www.youtube.com/watch?v=uRPY0fKFPrQ","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",542,"B"
"1582",1595,"FpXRSZlTb6M",4836,85,227,14,"2018-02-12T23:08:54.000Z","https://i.ytimg.com/vi/FpXRSZlTb6M/maxresdefault.jpg","Beau Bridges on Ocean Creatures: 'They're Sea Animals  Not Seafood'","officialpeta","PETA (People for the Ethical Treatment of Animals)",413111,"204009147","www.youtube.com/user/officialpeta","https://www.youtube.com/watch?v=FpXRSZlTb6M","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",1739,"B"
"1751",1766,"4mhrgXyjOkc",457289,629,13682,173,"2018-02-12T02:00:01.000Z","https://i.ytimg.com/vi/4mhrgXyjOkc/maxresdefault.jpg","PROP HUNT! - Call of Duty WW2","SeaNanners","SeaNanners Gaming Channel",5668098,NA,"www.youtube.com/user/SeaNanners","https://www.youtube.com/watch?v=4mhrgXyjOkc","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",1838,"B"
"1869",1884,"wP-TGGggOXw",4234105,28130,286732,2162,"2018-02-12T20:00:03.000Z","https://i.ytimg.com/vi/wP-TGGggOXw/maxresdefault.jpg","LIE DETECTOR TEST WITH MY FRIENDS & MOM!","shane","shane",13271367,"3602049345","www.youtube.com/user/shane","https://www.youtube.com/watch?v=wP-TGGggOXw","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",1714,"B"
"2214",2312,"3aW7EYhTp-w",4888352,3106,119386,1706,"2018-02-12T03:29:49.000Z","https://i.ytimg.com/vi/3aW7EYhTp-w/maxresdefault.jpg","GTA5 Online Funny Moments: Doomsday Heists - Ramping up the Effort!","VanossGaming","VanossGaming",22863515,"9219672022","www.youtube.com/user/VanossGaming","https://www.youtube.com/watch?v=3aW7EYhTp-w","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",798,"B"
"2",2,"G07rKU_nW24",3895129,97144,338370,1674,"2018-02-13T02:00:10.000Z","https://i.ytimg.com/vi/G07rKU_nW24/maxresdefault.jpg","WILL THE ACE FAMILY NAME CHANGE???","UCWwWOFsW68TqXE-HZLC3WIA","The ACE Family",7529878,"1098157913","www.youtube.com/channel/UCWwWOFsW68TqXE-HZLC3WIA","https://www.youtube.com/watch?v=G07rKU_nW24","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",305,"B"
"328",331,"nZIgeEGzKrs",4632302,6385,260786,1194,"2018-02-13T03:18:24.000Z","https://i.ytimg.com/vi/nZIgeEGzKrs/maxresdefault.jpg","SURPRISING COUPLE WITH BEDROOM MAKEOVER!!","UCmh5gdwCx6lN7gEC20leNVA","David Dobrik",6621959,"2155011839","www.youtube.com/channel/UCmh5gdwCx6lN7gEC20leNVA","https://www.youtube.com/watch?v=nZIgeEGzKrs","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",428,"B"
"537",541,"VXT9_uvGXaU",37268,191,1430,23,"2018-02-13T23:26:25.000Z","https://i.ytimg.com/vi/VXT9_uvGXaU/maxresdefault.jpg","The End Of An Era (Fortnite Battle Royale)","shaun0728","Hutch",917919,"153460778","www.youtube.com/user/shaun0728","https://www.youtube.com/watch?v=VXT9_uvGXaU","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",1472,"B"
"1293",1305,"UbFWBst6J9Q",5446588,27227,246990,23356,"2018-02-13T23:28:16.000Z","https://i.ytimg.com/vi/UbFWBst6J9Q/maxresdefault.jpg","MY NEXT MUSIC VIDEO!","UCG8rbF3g2AMX70yOd8vqIZg","Logan Paul Vlogs",17273672,NA,"www.youtube.com/channel/UCG8rbF3g2AMX70yOd8vqIZg","https://www.youtube.com/watch?v=UbFWBst6J9Q","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",542,"B"
"1530",1543,"mk_GKZP5uXI",536,2,57,2,"2018-02-13T15:09:14.000Z","https://i.ytimg.com/vi/mk_GKZP5uXI/maxresdefault.jpg","Vegan Heart Tarts","mercyforanimals","mercyforanimals",85454,"40560144","www.youtube.com/user/mercyforanimals","https://www.youtube.com/watch?v=mk_GKZP5uXI","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",554,"B"
"1590",1603,"bKldNChAcwI",2951,53,226,11,"2018-02-13T21:05:38.000Z","https://i.ytimg.com/vi/bKldNChAcwI/maxresdefault.jpg","Date Balls 3 Ways","officialpeta","PETA (People for the Ethical Treatment of Animals)",413111,"204009147","www.youtube.com/user/officialpeta","https://www.youtube.com/watch?v=bKldNChAcwI","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",1739,"B"
"1634",1647,"hKR2dZtujMo",3392,70,224,30,"2018-02-13T18:00:07.000Z","https://i.ytimg.com/vi/hKR2dZtujMo/maxresdefault.jpg","Worst Tinder Match Ever!","officialpeta","PETA (People for the Ethical Treatment of Animals)",413111,"204009147","www.youtube.com/user/officialpeta","https://www.youtube.com/watch?v=hKR2dZtujMo","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",1739,"B"
"2057",2155,"8m13viTynEE",1479260,5011,106349,1153,"2018-02-13T00:06:53.000Z","https://i.ytimg.com/vi/8m13viTynEE/maxresdefault.jpg","Honest Valentine's Day Cards","IISuperwomanII","IISuperwomanII",13621237,"2559378723","www.youtube.com/user/IISuperwomanII","https://www.youtube.com/watch?v=8m13viTynEE","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",699,"B"
"745",755,"NYVDgJHOsyI",2574650,24777,77654,71667,"2018-02-14T23:15:46.000Z","https://i.ytimg.com/vi/NYVDgJHOsyI/maxresdefault.jpg","TEAM 10 REACTS TO KSI DRAMA!!","JakePaulProductions","Jake Paul",14897787,NA,"www.youtube.com/user/JakePaulProductions","https://www.youtube.com/watch?v=NYVDgJHOsyI","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",627,"B"
"1169",1181,"RyPvP5z8v3o",1173823,4532,46875,419,"2018-02-14T23:06:21.000Z","https://i.ytimg.com/vi/RyPvP5z8v3o/maxresdefault.jpg","COUPLE'S GIANT BATH BOMB BATH","LaurDIY","LaurDIY",7606449,"827651185","www.youtube.com/user/LaurDIY","https://www.youtube.com/watch?v=RyPvP5z8v3o","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",512,"B"
"1340",1352,"hIVwdgWVltw",4817931,21753,257109,16238,"2018-02-14T22:03:53.000Z","https://i.ytimg.com/vi/hIVwdgWVltw/maxresdefault.jpg","EXTREME 1 000 FOOT HELICOPTER ROPE LADDER!","UCG8rbF3g2AMX70yOd8vqIZg","Logan Paul Vlogs",17273672,NA,"www.youtube.com/channel/UCG8rbF3g2AMX70yOd8vqIZg","https://www.youtube.com/watch?v=hIVwdgWVltw","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",542,"B"
"1420",1433,"vICJMS2PrHc",2193867,4910,68164,1703,"2018-02-14T21:01:54.000Z","https://i.ytimg.com/vi/vICJMS2PrHc/maxresdefault.jpg","FULL FACE USING LOWEST RATED SEPHORA MAKEUP!","MannyMua733","Manny Mua",4789318,"342142325","www.youtube.com/user/MannyMua733","https://www.youtube.com/watch?v=vICJMS2PrHc","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",319,"B"
"1540",1553,"Z5yE9r7nfWM",679,2,93,1,"2018-02-14T20:00:03.000Z","https://i.ytimg.com/vi/Z5yE9r7nfWM/maxresdefault.jpg","Eating Fruits and Veggies Makes You Sexy","mercyforanimals","mercyforanimals",85454,"40560144","www.youtube.com/user/mercyforanimals","https://www.youtube.com/watch?v=Z5yE9r7nfWM","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",554,"B"
"1598",1611,"fYrnUSgKV4M",3343,44,246,12,"2018-02-14T13:00:07.000Z","https://i.ytimg.com/vi/fYrnUSgKV4M/maxresdefault.jpg","Comic Book: A Dogs Letter to Their Companion","officialpeta","PETA (People for the Ethical Treatment of Animals)",413111,"204009147","www.youtube.com/user/officialpeta","https://www.youtube.com/watch?v=fYrnUSgKV4M","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",1739,"B"
"1925",1940,"X3ziP9JrlQk",8825922,85625,566319,3944,"2018-02-14T20:00:02.000Z","https://i.ytimg.com/vi/X3ziP9JrlQk/maxresdefault.jpg","MIND BLOWING CONSPIRACY THEORIES","shane","shane",13271367,"3602049345","www.youtube.com/user/shane","https://www.youtube.com/watch?v=X3ziP9JrlQk","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",1714,"B"
"2180",2278,"OfNh0_Bc0_s",5002099,12315,156492,2419,"2018-02-14T03:50:36.000Z","https://i.ytimg.com/vi/OfNh0_Bc0_s/maxresdefault.jpg","Fortnite Battle Royale Funny Moments - Team Canada!","VanossGaming","VanossGaming",22863515,"9219672022","www.youtube.com/user/VanossGaming","https://www.youtube.com/watch?v=OfNh0_Bc0_s","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",798,"B"
"71",72,"SPsD3L_dmgQ",3990488,52288,407737,1776,"2018-02-15T02:49:42.000Z","https://i.ytimg.com/vi/SPsD3L_dmgQ/maxresdefault.jpg","SURPRISING MY PREGNANT FIANCE FOR VALENTINES DAY!!!","UCWwWOFsW68TqXE-HZLC3WIA","The ACE Family",7529878,"1098157913","www.youtube.com/channel/UCWwWOFsW68TqXE-HZLC3WIA","https://www.youtube.com/watch?v=SPsD3L_dmgQ","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",305,"B"
"316",319,"1iYFY2lUfW4",4085278,5039,219733,1058,"2018-02-15T03:21:47.000Z","https://i.ytimg.com/vi/1iYFY2lUfW4/maxresdefault.jpg","HE TRIED A BIRTH SIMULATOR!! (PAINFUL)","UCmh5gdwCx6lN7gEC20leNVA","David Dobrik",6621959,"2155011839","www.youtube.com/channel/UCmh5gdwCx6lN7gEC20leNVA","https://www.youtube.com/watch?v=1iYFY2lUfW4","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",428,"B"
"557",561,"ct3OwOTyZ5o",29300,49,987,14,"2018-02-15T22:57:03.000Z","https://i.ytimg.com/vi/ct3OwOTyZ5o/maxresdefault.jpg","Feels Good To Not Suck (Fortnite Battle Royale)","shaun0728","Hutch",917919,"153460778","www.youtube.com/user/shaun0728","https://www.youtube.com/watch?v=ct3OwOTyZ5o","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",1472,"B"
"713",723,"o5s50p2te90",2726059,14577,105424,17965,"2018-02-15T22:06:11.000Z","https://i.ytimg.com/vi/o5s50p2te90/maxresdefault.jpg","THIS MADE MY GIRLFRIEND CRY!!","JakePaulProductions","Jake Paul",14897787,NA,"www.youtube.com/user/JakePaulProductions","https://www.youtube.com/watch?v=o5s50p2te90","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",627,"B"
"909",921,"TzP676lbUYA",5493340,23052,326904,2168,"2018-02-15T15:38:07.000Z","https://i.ytimg.com/vi/TzP676lbUYA/maxresdefault.jpg","I Tried Following A James Charles Makeup Tutorial","JennaMarbles","JennaMarbles",18078938,"2684485448","www.youtube.com/user/JennaMarbles","https://www.youtube.com/watch?v=TzP676lbUYA","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",398,"B"
"1198",1210,"bCPbJ3IYZd8",1048804,2419,46294,368,"2018-02-15T23:00:04.000Z","https://i.ytimg.com/vi/bCPbJ3IYZd8/maxresdefault.jpg","MR. KATE COUPLES OFFICE MAKEOVER","LaurDIY","LaurDIY",7606449,"827651185","www.youtube.com/user/LaurDIY","https://www.youtube.com/watch?v=bCPbJ3IYZd8","Film & Animation; Autos & Vehicles; Music; Pets & Animals; Sports; Travel & Events; Gaming; People & Blogs; Comedy; Entertainment; News & Politics; Howto & Style; Education; Science & Technology; Nonprofits & Activism",512,"B"
