videoId,views,comments,likes,dislikes,dateUploaded,videoTitle,channelId,channelName,subscribers
TWIobdVI4hc,1067474,2523,101553,232,2017-09-26T19:06:26.000Z,THE ONE-UP CHALLENGE (WHO IS BETTER!?),KianAndJc,KianAndJc,3026460
yU2UKEsIZBs,1112482,5307,87235,213,2017-05-31T19:30:00.000Z,WE SET OUR NEW HOUSE ON FIRE!!,KianAndJc,KianAndJc,3026460
fpIS_TIS1t8,1266652,3340,101508,274,2017-07-05T19:00:07.000Z,EXTREME "IN REAL LIFE" WOULD YOU RATHER,KianAndJc,KianAndJc,3026460
Y5DWJDdfjcs,983055,4299,95741,212,2018-04-13T23:45:28.000Z,WORLD'S SPICIEST NOODLE CHALLENGE!!! (WITH JC'S DAD),KianAndJc,KianAndJc,3026460
FmEwgSM2pvs,1472396,22163,129969,278,2017-06-23T19:00:02.000Z,DRUNK GOGGLE CHALLENGE!!,KianAndJc,KianAndJc,3026460
qDqs7_c3gco,1054993,1863,207300,356,2017-06-21T19:01:50.000Z,WE'RE MAKING A DISS TRACK??,KianAndJc,KianAndJc,3026460
4qTJVdotmPA,793634,3341,80056,200,2018-01-16T22:50:49.000Z,WHAT'S IN MY MOUTH CHALLENGE (ENDS HORRIBLY),KianAndJc,KianAndJc,3026460
b8UH1MRj1Tc,1218227,2627,85540,243,2017-06-02T19:00:02.000Z,WALK THE PLANK CHALLENGE (400 LBS OF ICE IN THE POOL!!),KianAndJc,KianAndJc,3026460
F2PJUzgK2VU,736540,2342,71693,231,2017-03-15T02:19:19.000Z,SO MUCH HAIR CAME OFF!!,KianAndJc,KianAndJc,3026460
W0w-HRYgFn8,1557323,5107,201643,261,2017-08-28T19:00:04.000Z,GUYS TESTING GIRL PRODUCTS (WE DYED HIS BEARD),KianAndJc,KianAndJc,3026460
NcL89yI2ZoQ,1541941,4979,129929,244,2017-08-14T19:00:00.000Z,REACTING TO FAN EDITS (HILARIOUS),KianAndJc,KianAndJc,3026460
dQmbUw28wNQ,1944728,9587,182093,347,2017-07-19T19:55:36.000Z,EXPOSING THE TRUTH ABOUT KIAN LAWLEY,KianAndJc,KianAndJc,3026460
CPw9supsFK4,1771744,5005,188695,303,2017-07-14T21:23:01.000Z,FEAR PONG 2 (CHALLENGE GONE WRONG),KianAndJc,KianAndJc,3026460
3VXdpgAdDiU,2251241,8578,322126,1110,2017-09-05T00:24:01.000Z,GUYS TESTING GIRL PRODUCTS 2 (STRAIGHTENING HIS HAIR *GONE WRONG*),KianAndJc,KianAndJc,3026460
lKzJy2OyuBc,495580,920,43578,156,2017-03-03T19:25:02.000Z,CAR TUBING IN LOS ANGELES!!,KianAndJc,KianAndJc,3026460
nLoEWbo47b0,3704011,8150,162333,11517,2017-06-09T16:00:03.000Z,SEXUAL SPIN THE BOTTLE W/ TANA MONGEAU & CORINNA KOPF,KianAndJc,KianAndJc,3026460
jhjrGBJ_Evw,1657749,7146,171956,338,2017-08-04T19:03:59.000Z,WHAT'S IN THE BOX CHALLENGE (HUGE FREAKOUT),KianAndJc,KianAndJc,3026460
hfLokyraWu0,1523648,10848,103726,3046,2018-03-31T00:27:17.000Z,A Message To Kian Lawley.,KianAndJc,KianAndJc,3026460
V6kyi90O1rQ,1181608,7238,121076,453,2017-05-24T20:24:23.000Z,WE HAD TO KISS (AGAIN),KianAndJc,KianAndJc,3026460
